,season,celebrity_name,week,total_judge_score,mean_judge_score,n_judges_scored,performed,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,season_max_week,active_until,elim_week_result,is_withdrew,is_place,eligible,judge_rank,judge_percent
2504,22,Antonio Brown,8,27.0,9.0,3,True,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,10,9.0,9.0,False,False,True,5.0,0.15976331360946747
2505,22,Antonio Brown,9,27.5,9.166666666666666,3,True,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,10,9.0,9.0,False,False,True,5.0,0.1916376306620209
2506,22,Antonio Brown,10,,,0,False,Sharna Burgess,Athlete,Florida,United States,27,Eliminated Week 9,5,10,9.0,9.0,False,False,False,,
2507,22,Doug Flutie,1,15.0,5.0,3,True,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,True,11.0,0.06329113924050633
2508,22,Doug Flutie,2,20.0,6.666666666666667,3,True,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,True,6.5,0.0847457627118644
2509,22,Doug Flutie,3,20.0,6.666666666666667,3,True,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,True,9.0,0.08438818565400844
2510,22,Doug Flutie,4,24.0,6.0,4,True,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,True,10.0,0.07523510971786834
2511,22,Doug Flutie,5,28.0,7.0,4,True,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,True,7.5,0.10144927536231885
2512,22,Doug Flutie,6,21.0,7.0,3,True,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,True,9.0,0.09251101321585903
2513,22,Doug Flutie,7,,,0,False,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,False,,
2514,22,Doug Flutie,8,,,0,False,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,False,,
2515,22,Doug Flutie,9,,,0,False,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,False,,
2516,22,Doug Flutie,10,,,0,False,Karina Smirnoff,Athlete,Maryland,United States,53,Eliminated Week 6,9,10,6.0,6.0,False,False,False,,
2517,22,Geraldo Rivera,1,13.0,4.333333333333333,3,True,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,True,12.0,0.05485232067510549
2518,22,Geraldo Rivera,2,13.0,4.333333333333333,3,True,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,True,12.0,0.05508474576271186
2519,22,Geraldo Rivera,3,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2520,22,Geraldo Rivera,4,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2521,22,Geraldo Rivera,5,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2522,22,Geraldo Rivera,6,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2523,22,Geraldo Rivera,7,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2524,22,Geraldo Rivera,8,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2525,22,Geraldo Rivera,9,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2526,22,Geraldo Rivera,10,,,0,False,Edyta Sliwinska,Journalist,New York,United States,72,Eliminated Week 2,12,10,2.0,2.0,False,False,False,,
2527,22,Ginger Zee,1,23.0,7.666666666666667,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,2.0,0.0970464135021097
2528,22,Ginger Zee,2,21.0,7.0,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,3.5,0.08898305084745763
2529,22,Ginger Zee,3,21.0,7.0,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,6.5,0.08860759493670886
2530,22,Ginger Zee,4,36.0,9.0,4,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,1.5,0.11285266457680251
2531,22,Ginger Zee,5,32.0,8.0,4,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,3.0,0.11594202898550725
2532,22,Ginger Zee,6,24.0,8.0,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,7.0,0.10572687224669604
2533,22,Ginger Zee,7,27.5,9.166666666666666,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,3.0,0.12850467289719625
2534,22,Ginger Zee,8,30.0,10.0,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,1.5,0.17751479289940827
2535,22,Ginger Zee,9,28.0,9.333333333333334,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,4.0,0.1951219512195122
2536,22,Ginger Zee,10,28.333199999999998,9.4444,3,True,Valentin Chmerkovskiy,News Anchor,California,United States,35,3rd Place,3,10,10.0,,False,True,True,3.0,0.32567046285270274
2537,22,Jodie Sweetin,1,20.0,6.666666666666667,3,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,8.5,0.08438818565400844
2538,22,Jodie Sweetin,2,21.0,7.0,3,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,3.5,0.08898305084745763
2539,22,Jodie Sweetin,3,23.0,7.666666666666667,3,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,3.5,0.0970464135021097
2540,22,Jodie Sweetin,4,27.0,6.75,4,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,9.0,0.08463949843260188
2541,22,Jodie Sweetin,5,35.0,8.75,4,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,2.0,0.12681159420289856
2542,22,Jodie Sweetin,6,25.0,8.333333333333334,3,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,4.5,0.11013215859030837
2543,22,Jodie Sweetin,7,25.5,8.5,3,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,8.0,0.1191588785046729
2544,22,Jodie Sweetin,8,30.0,10.0,3,True,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,True,1.5,0.17751479289940827
2545,22,Jodie Sweetin,9,,,0,False,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,False,,
2546,22,Jodie Sweetin,10,,,0,False,Keo Motsepe,Actor/Actress,California,United States,34,Eliminated Week 8,6,10,8.0,8.0,False,False,False,,
2547,22,Kim Fields,1,20.0,6.666666666666667,3,True,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,True,8.5,0.08438818565400844
2548,22,Kim Fields,2,19.0,6.333333333333333,3,True,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,True,9.5,0.08050847457627118
2549,22,Kim Fields,3,22.0,7.333333333333333,3,True,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,True,5.0,0.09282700421940929
2550,22,Kim Fields,4,32.0,8.0,4,True,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,True,6.5,0.10031347962382445
2551,22,Kim Fields,5,28.0,7.0,4,True,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,True,7.5,0.10144927536231885
2552,22,Kim Fields,6,24.0,8.0,3,True,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,True,7.0,0.10572687224669604
2553,22,Kim Fields,7,26.0,8.666666666666666,3,True,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,True,6.0,0.12149532710280374
2554,22,Kim Fields,8,,,0,False,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,False,,
2555,22,Kim Fields,9,,,0,False,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,False,,
2556,22,Kim Fields,10,,,0,False,Sasha Farber,Actor/Actress,New York,United States,46,Eliminated Week 7,8,10,7.0,7.0,False,False,False,,
2557,22,Marla Maples,1,21.0,7.0,3,True,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,True,5.5,0.08860759493670886
2558,22,Marla Maples,2,20.0,6.666666666666667,3,True,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,True,6.5,0.0847457627118644
2559,22,Marla Maples,3,21.0,7.0,3,True,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,True,6.5,0.08860759493670886
2560,22,Marla Maples,4,28.0,7.0,4,True,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,True,8.0,0.0877742946708464
2561,22,Marla Maples,5,,,0,False,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,False,,
2562,22,Marla Maples,6,,,0,False,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,False,,
2563,22,Marla Maples,7,,,0,False,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,False,,
2564,22,Marla Maples,8,,,0,False,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,False,,
2565,22,Marla Maples,9,,,0,False,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,False,,
2566,22,Marla Maples,10,,,0,False,Tony Dovolani,TV Personality,Georgia,United States,52,Eliminated Week 4,10,10,4.0,4.0,False,False,False,,
2567,22,Mischa Barton,1,16.0,5.333333333333333,3,True,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,True,10.0,0.06751054852320675
2568,22,Mischa Barton,2,15.0,5.0,3,True,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,True,11.0,0.0635593220338983
2569,22,Mischa Barton,3,18.0,6.0,3,True,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,True,11.0,0.0759493670886076
2570,22,Mischa Barton,4,,,0,False,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,False,,
2571,22,Mischa Barton,5,,,0,False,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,False,,
2572,22,Mischa Barton,6,,,0,False,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,False,,
2573,22,Mischa Barton,7,,,0,False,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,False,,
2574,22,Mischa Barton,8,,,0,False,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,False,,
2575,22,Mischa Barton,9,,,0,False,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,False,,
2576,22,Mischa Barton,10,,,0,False,Artem Chigvintsev,Actor/Actress,,England,30,Eliminated Week 3,11,10,3.0,3.0,False,False,False,,
2577,22,Nyle DiMarco,1,23.0,7.666666666666667,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,2.0,0.0970464135021097
2578,22,Nyle DiMarco,2,20.0,6.666666666666667,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,6.5,0.0847457627118644
2579,22,Nyle DiMarco,3,25.0,8.333333333333334,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,1.0,0.10548523206751055
2580,22,Nyle DiMarco,4,34.0,8.5,4,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,5.0,0.10658307210031348
2581,22,Nyle DiMarco,5,37.0,9.25,4,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,1.0,0.13405797101449277
2582,22,Nyle DiMarco,6,25.0,8.333333333333334,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,4.5,0.11013215859030837
2583,22,Nyle DiMarco,7,28.0,9.333333333333334,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,1.0,0.1308411214953271
2584,22,Nyle DiMarco,8,29.0,9.666666666666666,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,3.0,0.17159763313609466
2585,22,Nyle DiMarco,9,28.5,9.5,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,3.0,0.1986062717770035
2586,22,Nyle DiMarco,10,28.9998,9.6666,3,True,Peta Murgatroyd,Model,New York,United States,26,1st Place,1,10,10.0,,False,True,True,2.0,0.3333325670462853
2587,22,Paige VanZant,1,21.0,7.0,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,5.5,0.08860759493670886
2588,22,Paige VanZant,2,24.0,8.0,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,1.5,0.1016949152542373
2589,22,Paige VanZant,3,23.0,7.666666666666667,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,3.5,0.0970464135021097
2590,22,Paige VanZant,4,36.0,9.0,4,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,1.5,0.11285266457680251
2591,22,Paige VanZant,5,31.0,7.75,4,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,4.0,0.11231884057971014
2592,22,Paige VanZant,6,28.0,9.333333333333334,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,2.0,0.12334801762114538
2593,22,Paige VanZant,7,27.5,9.166666666666666,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,3.0,0.12850467289719625
2594,22,Paige VanZant,8,28.0,9.333333333333334,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,4.0,0.16568047337278108
2595,22,Paige VanZant,9,29.5,9.833333333333334,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,2.0,0.20557491289198607
2596,22,Paige VanZant,10,29.666600000000003,9.888866666666667,3,True,Mark Ballas,Athlete,Oregon,United States,22,2nd Place,2,10,10.0,,False,True,True,1.0,0.340996970101012
2597,22,Von Miller,1,21.0,7.0,3,True,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,True,5.5,0.08860759493670886
2598,22,Von Miller,2,20.0,6.666666666666667,3,True,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,True,6.5,0.0847457627118644
2599,22,Von Miller,3,20.0,6.666666666666667,3,True,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,True,9.0,0.08438818565400844
2600,22,Von Miller,4,32.0,8.0,4,True,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,True,6.5,0.10031347962382445
2601,22,Von Miller,5,29.0,7.25,4,True,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,True,6.0,0.10507246376811594
2602,22,Von Miller,6,24.0,8.0,3,True,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,True,7.0,0.10572687224669604
2603,22,Von Miller,7,26.0,8.666666666666666,3,True,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,True,6.0,0.12149532710280374
2604,22,Von Miller,8,,,0,False,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,False,,
2605,22,Von Miller,9,,,0,False,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,False,,
2606,22,Von Miller,10,,,0,False,Witney Carson,Athlete,Texas,United States,27,Eliminated Week 7,7,10,7.0,7.0,False,False,False,,
2607,22,Wanya Morris,1,23.0,7.666666666666667,3,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,2.0,0.0970464135021097
2608,22,Wanya Morris,2,24.0,8.0,3,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,1.5,0.1016949152542373
2609,22,Wanya Morris,3,24.0,8.0,3,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,2.0,0.10126582278481013
2610,22,Wanya Morris,4,35.0,8.75,4,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,3.5,0.109717868338558
2611,22,Wanya Morris,5,30.0,7.5,4,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,5.0,0.10869565217391304
2612,22,Wanya Morris,6,29.0,9.666666666666666,3,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,1.0,0.1277533039647577
2613,22,Wanya Morris,7,27.5,9.166666666666666,3,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,3.0,0.12850467289719625
2614,22,Wanya Morris,8,25.0,8.333333333333334,3,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,6.0,0.14792899408284024
2615,22,Wanya Morris,9,30.0,10.0,3,True,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,True,1.0,0.20905923344947736
2616,22,Wanya Morris,10,,,0,False,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,Eliminated Week 9,4,10,9.0,9.0,False,False,False,,
2617,23,Amber Rose,1,24.0,6.0,4,True,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,True,9.5,0.07272727272727272
2618,23,Amber Rose,2,24.0,6.0,4,True,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,True,11.0,0.06818181818181818
2619,23,Amber Rose,3,25.0,6.25,4,True,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,True,9.0,0.07692307692307693
2620,23,Amber Rose,4,24.0,8.0,3,True,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,True,4.5,0.09195402298850575
2621,23,Amber Rose,5,24.0,8.0,3,True,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,True,7.5,0.10434782608695652
2622,23,Amber Rose,6,28.0,7.0,4,True,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,True,9.0,0.09180327868852459
2623,23,Amber Rose,7,,,0,False,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,False,,
2624,23,Amber Rose,8,,,0,False,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,False,,
2625,23,Amber Rose,9,,,0,False,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,False,,
2626,23,Amber Rose,10,,,0,False,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,False,,
2627,23,Amber Rose,11,,,0,False,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,Eliminated Week 6,9,11,6.0,6.0,False,False,False,,
2628,23,Babyface,1,26.0,6.5,4,True,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,True,5.5,0.07878787878787878
2629,23,Babyface,2,30.0,7.5,4,True,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,True,3.0,0.08522727272727272
2630,23,Babyface,3,25.0,6.25,4,True,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,True,9.0,0.07692307692307693
2631,23,Babyface,4,18.0,6.0,3,True,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,True,11.0,0.06896551724137931
2632,23,Babyface,5,,,0,False,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
2633,23,Babyface,6,,,0,False,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
2634,23,Babyface,7,,,0,False,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
2635,23,Babyface,8,,,0,False,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
2636,23,Babyface,9,,,0,False,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
2637,23,Babyface,10,,,0,False,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
2638,23,Babyface,11,,,0,False,Allison Holker,Singer/Rapper,Indiana,United States,57,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
2639,23,Calvin Johnson Jr.,1,26.0,6.5,4,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,5.5,0.07878787878787878
2640,23,Calvin Johnson Jr.,2,28.0,7.0,4,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,6.0,0.07954545454545454
2641,23,Calvin Johnson Jr.,3,32.0,8.0,4,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,1.0,0.09846153846153846
2642,23,Calvin Johnson Jr.,4,23.0,7.666666666666667,3,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,7.0,0.08812260536398467
2643,23,Calvin Johnson Jr.,5,24.0,8.0,3,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,7.5,0.10434782608695652
2644,23,Calvin Johnson Jr.,6,37.0,9.25,4,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,3.5,0.12131147540983607
2645,23,Calvin Johnson Jr.,7,37.0,9.25,4,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,1.5,0.13430127041742287
2646,23,Calvin Johnson Jr.,8,30.0,10.0,3,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,3.5,0.14925387985460684
2647,23,Calvin Johnson Jr.,9,37.0,9.25,4,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,4.0,0.16299559471365638
2648,23,Calvin Johnson Jr.,10,28.0,9.333333333333334,3,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,5.0,0.19112627986348124
2649,23,Calvin Johnson Jr.,11,38.3331,9.583275,4,True,Lindsay Arnold,Athlete,Georgia,United States,30,3rd Place,3,11,11.0,,False,True,True,3.0,0.25191616266698036
2650,23,Jake T. Austin,1,22.0,5.5,4,True,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,True,11.5,0.06666666666666667
2651,23,Jake T. Austin,2,24.0,6.0,4,True,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,True,11.0,0.06818181818181818
2652,23,Jake T. Austin,3,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2653,23,Jake T. Austin,4,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2654,23,Jake T. Austin,5,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2655,23,Jake T. Austin,6,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2656,23,Jake T. Austin,7,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2657,23,Jake T. Austin,8,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2658,23,Jake T. Austin,9,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2659,23,Jake T. Austin,10,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2660,23,Jake T. Austin,11,,,0,False,Jenna Johnson,Actor/Actress,New York,United States,21,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
2661,23,James Hinchcliffe,1,31.0,7.75,4,True,Sharna Burgess,Racing Driver,,Canada,29,2nd Place,2,11,11.0,,False,True,True,1.5,0.09393939393939393
2662,23,James Hinchcliffe,2,29.0,7.25,4,True,Sharna Burgess,Racing Driver,,Canada,29,2nd Place,2,11,11.0,,False,True,True,4.5,0.08238636363636363
2663,23,James Hinchcliffe,3,29.0,7.25,4,True,Sharna Burgess,Racing Driver,,Canada,29,2nd Place,2,11,11.0,,False,True,True,4.0,0.08923076923076922
